dt_captura,no_emissor,link,no_tipo_rating,de_rating_br,dt_acao_rating,de_acao_rating,de_outlook,de_classe,de_escala
2026-09-25,JGM LP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL,https://www.liberumratings.com.br/detalhes-ativo/27728,FIDC,BBB+,,Rebaixamento,Estável,Senior,Longo prazo
2026-09-25,Virgo Companhia de Securitização S.A,https://www.liberumratings.com.br/detalhes-ativo/27731,CRI,BB+,,Encerramento,Estável,Única,Longo prazo
2026-09-25,Virgo Companhia de Securitização S.A,https://www.liberumratings.com.br/detalhes-ativo/27731,CRI,CP4,,Encerramento,Estável,Única,Curto prazo
2026-09-25,911 BANK MULTI ESTRATEGIA FUNDO DE INVESTIMENTO EM DIREITOS  CREDITORIOS,https://www.liberumratings.com.br/detalhes-ativo/27710,FIDC,B,,Confirmação,Estável,Mezanino,Longo prazo
2026-09-25,911 BANK MULTI ESTRATEGIA FUNDO DE INVESTIMENTO EM DIREITOS  CREDITORIOS,https://www.liberumratings.com.br/detalhes-ativo/27710,FIDC,CP5,,Confirmação,Estável,Mezanino,Curto prazo
2026-09-25,911 BANK MULTI ESTRATEGIA FUNDO DE INVESTIMENTO EM DIREITOS  CREDITORIOS,https://www.liberumratings.com.br/detalhes-ativo/27710,FIDC,CP4,,Confirmação,Estável,Senior,Curto prazo
2026-09-25,911 BANK MULTI ESTRATEGIA FUNDO DE INVESTIMENTO EM DIREITOS  CREDITORIOS,https://www.liberumratings.com.br/detalhes-ativo/27710,FIDC,BB-,,Confirmação,Estável,Senior,Longo prazo
2026-09-25,WM GALAPAGOS FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NÃO PADRONIZADOS,https://www.liberumratings.com.br/detalhes-ativo/27701,FIDC,CCC,,Confirmação,Estável,Única,Longo prazo
2026-09-25,MORIAH - FUNDO DE INVESTIMENTOS EM DIREITOS CREDITORIOS,https://www.liberumratings.com.br/detalhes-ativo/27732,FIDC,CCC,,Confirmação,Estável,Subordinada,Longo prazo
2026-09-25,MORIAH - FUNDO DE INVESTIMENTOS EM DIREITOS CREDITORIOS,https://www.liberumratings.com.br/detalhes-ativo/27732,FIDC,CCC,,Confirmação,Estável,Mezanino,Longo prazo
2026-09-25,MORIAH - FUNDO DE INVESTIMENTOS EM DIREITOS CREDITORIOS,https://www.liberumratings.com.br/detalhes-ativo/27732,FIDC,B+,,Confirmação,Estável,Senior,Longo prazo
2026-09-25,Harpia Fundo de Investimentos em Direitos Creditórios,https://www.liberumratings.com.br/detalhes-ativo/27719,FIDC,A,,Confirmação,Estável,Senior,Longo prazo
2026-09-25,Harpia Fundo de Investimentos em Direitos Creditórios,https://www.liberumratings.com.br/detalhes-ativo/27719,FIDC,A,,Confirmação,Estável,Senior,Longo prazo
2026-09-25,Harpia Fundo de Investimentos em Direitos Creditórios,https://www.liberumratings.com.br/detalhes-ativo/27719,FIDC,BBB,,Confirmação,Estável,Mezanino,Longo prazo
2026-09-25,Harpia Fundo de Investimentos em Direitos Creditórios,https://www.liberumratings.com.br/detalhes-ativo/27719,FIDC,CP3,,Confirmação,Estável,Mezanino,Curto prazo
2026-09-25,Harpia Fundo de Investimentos em Direitos Creditórios,https://www.liberumratings.com.br/detalhes-ativo/27719,FIDC,CP3,,Confirmação,Estável,Mezanino,Curto prazo
2026-09-25,Harpia Fundo de Investimentos em Direitos Creditórios,https://www.liberumratings.com.br/detalhes-ativo/27719,FIDC,BBB,,Confirmação,Estável,Mezanino,Longo prazo
2026-09-25,Harpia Fundo de Investimentos em Direitos Creditórios,https://www.liberumratings.com.br/detalhes-ativo/27719,FIDC,CP2,,Confirmação,Estável,Senior,Curto prazo
2026-09-25,Harpia Fundo de Investimentos em Direitos Creditórios,https://www.liberumratings.com.br/detalhes-ativo/27719,FIDC,CP3,,Confirmação,Estável,Mezanino,Curto prazo
2026-09-25,Harpia Fundo de Investimentos em Direitos Creditórios,https://www.liberumratings.com.br/detalhes-ativo/27719,FIDC,CP2,,Confirmação,Estável,Senior,Curto prazo
2026-09-25,Harpia Fundo de Investimentos em Direitos Creditórios,https://www.liberumratings.com.br/detalhes-ativo/27719,FIDC,CP2,,Confirmação,Estável,Senior,Curto prazo
2026-09-25,Harpia Fundo de Investimentos em Direitos Creditórios,https://www.liberumratings.com.br/detalhes-ativo/27719,FIDC,A,,Confirmação,Estável,Senior,Longo prazo
2026-09-25,Harpia Fundo de Investimentos em Direitos Creditórios,https://www.liberumratings.com.br/detalhes-ativo/27719,FIDC,CP2,,Confirmação,Estável,Senior,Curto prazo
2026-09-25,Harpia Fundo de Investimentos em Direitos Creditórios,https://www.liberumratings.com.br/detalhes-ativo/27719,FIDC,BBB,,Confirmação,Estável,Mezanino,Longo prazo
2026-09-25,Harpia Fundo de Investimentos em Direitos Creditórios,https://www.liberumratings.com.br/detalhes-ativo/27719,FIDC,BBB,,Atribuição,Estável,Mezanino,Longo prazo
2026-09-25,Harpia Fundo de Investimentos em Direitos Creditórios,https://www.liberumratings.com.br/detalhes-ativo/27719,FIDC,A,,Confirmação,Estável,Senior,Longo prazo
2026-09-25,Harpia Fundo de Investimentos em Direitos Creditórios,https://www.liberumratings.com.br/detalhes-ativo/27719,FIDC,A,,Confirmação,Estável,Senior,Longo prazo
2026-09-25,Harpia Fundo de Investimentos em Direitos Creditórios,https://www.liberumratings.com.br/detalhes-ativo/27719,FIDC,CP2,,Confirmação,Estável,Senior,Curto prazo
2026-09-25,SIGMA CREDIT FEEDER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,https://www.liberumratings.com.br/detalhes-ativo/27722,FIDC,CCC,,Confirmação,Estável,Subordinada,Longo prazo
2026-09-25,SIGMA CREDIT FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,https://www.liberumratings.com.br/detalhes-ativo/27576,FIDC,CP2,,Confirmação,Estável,Senior,Curto prazo
2026-09-25,SIGMA CREDIT FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,https://www.liberumratings.com.br/detalhes-ativo/27576,FIDC,BBB+,,Confirmação,Estável,Mezanino,Longo prazo
2026-09-25,SIGMA CREDIT FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,https://www.liberumratings.com.br/detalhes-ativo/27576,FIDC,A+,,Confirmação,Estável,Senior,Longo prazo
2026-09-25,SIGMA CREDIT FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,https://www.liberumratings.com.br/detalhes-ativo/27576,FIDC,CP3,,Confirmação,Estável,Mezanino,Curto prazo
2026-09-25,Genesis Fundo de Investimento em Direitos Creditórios,https://www.liberumratings.com.br/detalhes-ativo/27720,FIDC,CC,,Confirmação,Estável,Subordinada,Longo prazo
2026-09-25,OPERA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISETORIAL,https://www.liberumratings.com.br/detalhes-ativo/27730,FIDC,CP4,2024-11-28,Rebaixamento,Estável,Senior,Curto prazo
2026-09-25,OPERA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISETORIAL,https://www.liberumratings.com.br/detalhes-ativo/27730,FIDC,A-,2024-11-28,Rebaixamento,Estável,Senior,Longo prazo
2026-09-25,OPERA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISETORIAL,https://www.liberumratings.com.br/detalhes-ativo/27730,FIDC,BBB-,2024-11-28,Rebaixamento,Estável,Mezanino,Longo prazo
2026-09-25,OPERA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISETORIAL,https://www.liberumratings.com.br/detalhes-ativo/27730,FIDC,B,2024-11-28,Confirmação,Estável,Subordinada,Longo prazo
2026-09-25,OPERA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISETORIAL,https://www.liberumratings.com.br/detalhes-ativo/27730,FIDC,CP4,2024-11-28,Rebaixamento,Estável,Mezanino,Curto prazo
2026-09-25,Fundo de Investimento em Direitos Creditórios Multissetorial Milênio Recebíveis LP,https://www.liberumratings.com.br/detalhes-ativo/27712,FIDC,BB+,,Confirmação,Estável,Senior,Longo prazo
2026-09-25,Fundo de Investimento em Direitos Creditórios Multissetorial Milênio Recebíveis LP,https://www.liberumratings.com.br/detalhes-ativo/27712,FIDC,CP4,,Confirmação,Estável,Senior,Curto prazo
2026-09-25,Fundo de Investimento em Direitos Creditórios Multissetorial Milênio Recebíveis LP,https://www.liberumratings.com.br/detalhes-ativo/27712,FIDC,CCC,,Confirmação,Estável,Subordinada,Longo prazo
2026-09-25,MITTU FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,https://www.liberumratings.com.br/detalhes-ativo/27727,FIDC,C,,Encerramento,Negativa,Subordinada,Longo prazo
2026-09-25,AUDAX CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,https://www.liberumratings.com.br/detalhes-ativo/27713,FIDC,A,,Atribuição,Estável,Senior,Longo prazo
2026-09-25,AUDAX CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,https://www.liberumratings.com.br/detalhes-ativo/27713,FIDC,B,,Atribuição,Estável,Subordinada,Longo prazo
2026-09-25,AUDAX CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,https://www.liberumratings.com.br/detalhes-ativo/27713,FIDC,CP3,,Atribuição,Estável,Mezanino,Curto prazo
2026-09-25,AUDAX CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,https://www.liberumratings.com.br/detalhes-ativo/27713,FIDC,CP2,,Atribuição,Estável,Senior,Curto prazo
2026-09-25,AUDAX CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,https://www.liberumratings.com.br/detalhes-ativo/27713,FIDC,BBB-,,Atribuição,Estável,Mezanino,Longo prazo
2026-09-25,LIBRA II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL,https://www.liberumratings.com.br/detalhes-ativo/27708,FIDC,A+,,Confirmação,Estável,Senior,Longo prazo
2026-09-25,LIBRA II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL,https://www.liberumratings.com.br/detalhes-ativo/27708,FIDC,CP2,,Confirmação,Estável,Senior,Curto prazo
2026-09-25,LIBRA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL,https://www.liberumratings.com.br/detalhes-ativo/27698,FIDC,B+,,Confirmação,Estável,Subordinada,Longo prazo
2026-09-25,LIBRA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL,https://www.liberumratings.com.br/detalhes-ativo/27698,FIDC,AA,,Confirmação,Estável,Senior,Longo prazo
2026-09-25,LIBRA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL,https://www.liberumratings.com.br/detalhes-ativo/27698,FIDC,CP1,,Confirmação,Estável,Senior,Curto prazo
2026-09-25,LIBRA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL,https://www.liberumratings.com.br/detalhes-ativo/27698,FIDC,AA,,Confirmação,Estável,Senior,Longo prazo
2026-09-25,LIBRA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL,https://www.liberumratings.com.br/detalhes-ativo/27698,FIDC,CP1,,Confirmação,Estável,Senior,Curto prazo
2026-09-25,MATRIZ FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,https://www.liberumratings.com.br/detalhes-ativo/27635,FIDC,CCC,,Confirmação,Estável,Única,Longo prazo
2026-09-25,MATRIZ FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,https://www.liberumratings.com.br/detalhes-ativo/27634,FIDC,CP3,,Confirmação,Estável,Mezanino,Curto prazo
2026-09-25,MATRIZ FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,https://www.liberumratings.com.br/detalhes-ativo/27634,FIDC,B,,Confirmação,Estável,Subordinada,Longo prazo
2026-09-25,MATRIZ FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,https://www.liberumratings.com.br/detalhes-ativo/27634,FIDC,A,,Confirmação,Estável,Senior,Longo prazo
2026-09-25,MATRIZ FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,https://www.liberumratings.com.br/detalhes-ativo/27634,FIDC,BBB,,Confirmação,Estável,Mezanino,Longo prazo
2026-09-25,MATRIZ FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,https://www.liberumratings.com.br/detalhes-ativo/27634,FIDC,CP2,,Confirmação,Estável,Senior,Curto prazo
2026-09-25,MITTU FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,https://www.liberumratings.com.br/detalhes-ativo/27706,FIDC,C,,Rebaixamento,Negativa,Subordinada,Longo prazo
2026-09-25,FUNDO DE INVESTIMENTOS EM DIREITOS CREDITORIOS MULTISETORIAL HOPE LP,https://www.liberumratings.com.br/detalhes-ativo/27715,FIDC,B,,Confirmação,Estável,Subordinada,Longo prazo
2026-09-25,IRLA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL,https://www.liberumratings.com.br/detalhes-ativo/27711,FIDC,CCC,,Confirmação,Estável,Subordinada,Longo prazo
2026-09-25,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS BIZCAPITAL EMPIRICA PME RESPONSABILIDADE LIMITADA,https://www.liberumratings.com.br/detalhes-ativo/27714,FIDC,CCC,,Confirmação,Estável,Mezanino,Longo prazo
2026-09-25,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS BIZCAPITAL EMPIRICA PME RESPONSABILIDADE LIMITADA,https://www.liberumratings.com.br/detalhes-ativo/27714,FIDC,CP5,,Confirmação,Estável,Mezanino,Curto prazo
2026-09-25,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS BIZCAPITAL EMPIRICA PME RESPONSABILIDADE LIMITADA,https://www.liberumratings.com.br/detalhes-ativo/27714,FIDC,C,,Confirmação,Estável,Subordinada,Longo prazo
2026-09-25,Creditise Fundo de Investimentos em Direitos Creditórios Não Padronizado,https://www.liberumratings.com.br/detalhes-ativo/27680,FIDC,B,,Confirmação,Estável,Subordinada,Longo prazo
2026-09-25,OPERA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISETORIAL,https://www.liberumratings.com.br/detalhes-ativo/27574,FIDC,CP1,,Aumento,Estável,Senior,Curto prazo
2026-09-25,OPERA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISETORIAL,https://www.liberumratings.com.br/detalhes-ativo/27574,FIDC,A-,,Aumento,Estável,Mezanino,Longo prazo
2026-09-25,OPERA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISETORIAL,https://www.liberumratings.com.br/detalhes-ativo/27574,FIDC,AA-,,Aumento,Estável,Senior,Longo prazo
2026-09-25,OPERA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISETORIAL,https://www.liberumratings.com.br/detalhes-ativo/27574,FIDC,B,,Confirmação,Estável,Subordinada,Longo prazo
2026-09-25,OPERA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISETORIAL,https://www.liberumratings.com.br/detalhes-ativo/27574,FIDC,CP2,,Aumento,Estável,Mezanino,Curto prazo
2026-09-25,VERSATILE FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,https://www.liberumratings.com.br/detalhes-ativo/27645,FIDC,B,,Rebaixamento,Negativa,Mezanino,Longo prazo
2026-09-25,VERSATILE FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,https://www.liberumratings.com.br/detalhes-ativo/27645,FIDC,BB,,Rebaixamento,Negativa,Senior,Longo prazo
2026-09-25,VERSATILE FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,https://www.liberumratings.com.br/detalhes-ativo/27645,FIDC,CP5,,Rebaixamento,Negativa,Mezanino,Curto prazo
2026-09-25,VERSATILE FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,https://www.liberumratings.com.br/detalhes-ativo/27645,FIDC,BB,,Rebaixamento,Negativa,Senior,Longo prazo
2026-09-25,VERSATILE FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,https://www.liberumratings.com.br/detalhes-ativo/27645,FIDC,C,,Rebaixamento,Negativa,Subordinada,Longo prazo
2026-09-25,VERSATILE FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,https://www.liberumratings.com.br/detalhes-ativo/27645,FIDC,B,,Rebaixamento,Negativa,Mezanino,Longo prazo
2026-09-25,VERSATILE FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,https://www.liberumratings.com.br/detalhes-ativo/27645,FIDC,CP4,,Rebaixamento,Negativa,Senior,Curto prazo
2026-09-25,MOKA FUND I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,https://www.liberumratings.com.br/detalhes-ativo/27548,FIDC,BBB+,,Confirmação,Negativa,Senior,Longo prazo
2026-09-25,MOKA FUND I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,https://www.liberumratings.com.br/detalhes-ativo/27548,FIDC,BB,,Confirmação,Negativa,Mezanino,Longo prazo
2026-09-25,MOKA FUND I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,https://www.liberumratings.com.br/detalhes-ativo/27548,FIDC,CP4,,Confirmação,Negativa,Mezanino,Curto prazo
2026-09-25,MOKA FUND I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,https://www.liberumratings.com.br/detalhes-ativo/27548,FIDC,CCC,,Confirmação,Negativa,Subordinada,Longo prazo
2026-09-25,MOKA FUND I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,https://www.liberumratings.com.br/detalhes-ativo/27548,FIDC,CP3,,Confirmação,Negativa,Senior,Curto prazo
2026-09-25,INVISTA III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,https://www.liberumratings.com.br/detalhes-ativo/27572,FIDC,BBB+,,Encerramento,Estável,Mezanino,Longo prazo
2026-09-25,INVISTA III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,https://www.liberumratings.com.br/detalhes-ativo/27572,FIDC,CP3,,Encerramento,Estável,Mezanino,Curto prazo
2026-09-25,INVISTA III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,https://www.liberumratings.com.br/detalhes-ativo/27572,FIDC,A+,,Encerramento,Estável,Senior,Longo prazo
2026-09-25,INVISTA III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,https://www.liberumratings.com.br/detalhes-ativo/27572,FIDC,A+,,Confirmação,Estável,Senior,Longo prazo
2026-09-25,INVISTA III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,https://www.liberumratings.com.br/detalhes-ativo/27572,FIDC,CP2,,Encerramento,Estável,Senior,Curto prazo
2026-09-25,INVISTA III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,https://www.liberumratings.com.br/detalhes-ativo/27572,FIDC,CP3,,Confirmação,Estável,Mezanino,Curto prazo
2026-09-25,INVISTA III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,https://www.liberumratings.com.br/detalhes-ativo/27572,FIDC,BBB+,,Confirmação,Estável,Mezanino,Longo prazo
2026-09-25,INVISTA III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,https://www.liberumratings.com.br/detalhes-ativo/27572,FIDC,CP2,,Confirmação,Estável,Senior,Curto prazo
2026-09-25,NXC CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,https://www.liberumratings.com.br/detalhes-ativo/27704,FIDC,CCC,,Confirmação,Estável,Subordinada,Longo prazo
2026-09-25,Fundo de Investimento em Direitos Creditórios Empírica Mezzo Saúde,https://www.liberumratings.com.br/detalhes-ativo/27556,FIDC,CP5,,Confirmação,Estável,Mezanino,Curto prazo
2026-09-25,Fundo de Investimento em Direitos Creditórios Empírica Mezzo Saúde,https://www.liberumratings.com.br/detalhes-ativo/27556,FIDC,B-,,Confirmação,Estável,Mezanino,Longo prazo
2026-09-25,Fundo de Investimento em Direitos Creditórios Empírica Mezzo Saúde,https://www.liberumratings.com.br/detalhes-ativo/27556,FIDC,B+,,Confirmação,Estável,Mezanino,Longo prazo
2026-09-25,Fundo de Investimento em Direitos Creditórios Empírica Mezzo Saúde,https://www.liberumratings.com.br/detalhes-ativo/27556,FIDC,CP5,,Confirmação,Estável,Mezanino,Curto prazo
2026-09-25,Fundo de Investimento em Direitos Creditórios Empírica Mezzo Saúde,https://www.liberumratings.com.br/detalhes-ativo/27556,FIDC,B+,,Confirmação,Estável,Mezanino,Longo prazo
2026-09-25,Fundo de Investimento em Direitos Creditórios Empírica Mezzo Saúde,https://www.liberumratings.com.br/detalhes-ativo/27556,FIDC,B+,,Confirmação,Estável,Senior,Longo prazo
2026-09-25,Fundo de Investimento em Direitos Creditórios Empírica Mezzo Saúde,https://www.liberumratings.com.br/detalhes-ativo/27556,FIDC,B-,,Confirmação,Estável,Mezanino,Longo prazo
2026-09-25,Fundo de Investimento em Direitos Creditórios Empírica Mezzo Saúde,https://www.liberumratings.com.br/detalhes-ativo/27556,FIDC,B+,,Confirmação,Estável,Senior,Longo prazo
2026-09-25,Fundo de Investimento em Direitos Creditórios Empírica Mezzo Saúde,https://www.liberumratings.com.br/detalhes-ativo/27556,FIDC,CP5,,Confirmação,Estável,Senior,Curto prazo
2026-09-25,Fundo de Investimento em Direitos Creditórios Empírica Mezzo Saúde,https://www.liberumratings.com.br/detalhes-ativo/27556,FIDC,CP5,,Confirmação,Estável,Mezanino,Curto prazo
2026-09-25,Fundo de Investimento em Direitos Creditórios Empírica Mezzo Saúde,https://www.liberumratings.com.br/detalhes-ativo/27556,FIDC,CP5,,Confirmação,Estável,Mezanino,Curto prazo
2026-09-25,Fundo de Investimento em Direitos Creditórios Empírica Mezzo Saúde,https://www.liberumratings.com.br/detalhes-ativo/27556,FIDC,CP5,,Confirmação,Estável,Senior,Curto prazo
2026-09-25,CREDIHOME FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,https://www.liberumratings.com.br/detalhes-ativo/27703,FIDC,CP4,,Confirmação,Estável,Única,Curto prazo
2026-09-25,CREDIHOME FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,https://www.liberumratings.com.br/detalhes-ativo/27703,FIDC,BB,,Confirmação,Estável,Única,Longo prazo
2026-09-25,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS IRON CAPITAL MEUCASHCARD,https://www.liberumratings.com.br/detalhes-ativo/27668,FIDC,BB+,,Confirmação,Estável,Senior,Longo prazo
2026-09-25,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS IRON CAPITAL MEUCASHCARD,https://www.liberumratings.com.br/detalhes-ativo/27668,FIDC,B+,,Confirmação,Estável,Mezanino,Longo prazo
2026-09-25,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS IRON CAPITAL MEUCASHCARD,https://www.liberumratings.com.br/detalhes-ativo/27668,FIDC,B,,Confirmação,Estável,Subordinada,Longo prazo
2026-09-25,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS IRON CAPITAL MEUCASHCARD,https://www.liberumratings.com.br/detalhes-ativo/27668,FIDC,BB+,,Confirmação,Estável,Senior,Longo prazo
2026-09-25,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS IRON CAPITAL MEUCASHCARD,https://www.liberumratings.com.br/detalhes-ativo/27668,FIDC,CP5,,Atribuição,Estável,Mezanino,Curto prazo
2026-09-25,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS IRON CAPITAL MEUCASHCARD,https://www.liberumratings.com.br/detalhes-ativo/27668,FIDC,BB+,,Confirmação,Estável,Senior,Longo prazo
2026-09-25,MENTORE FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,https://www.liberumratings.com.br/detalhes-ativo/27657,FIDC,A+,,Confirmação,Estável,Senior,Longo prazo
2026-09-25,WK FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,https://www.liberumratings.com.br/detalhes-ativo/27688,FIDC,CCC,,Confirmação,Estável,Subordinada,Longo prazo
2026-09-25,Fundo de Investimento em Direitos Creditórios Empírica Recarga Virtual,https://www.liberumratings.com.br/detalhes-ativo/27535,FIDC,CP4,,Confirmação,Estável,Senior,Curto prazo
2026-09-25,Fundo de Investimento em Direitos Creditórios Empírica Recarga Virtual,https://www.liberumratings.com.br/detalhes-ativo/27535,FIDC,BB,,Confirmação,Estável,Senior,Longo prazo
2026-09-25,ALFA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL,https://www.liberumratings.com.br/detalhes-ativo/27686,FIDC,CP2,,Confirmação,Estável,Senior,Curto prazo
2026-09-25,ALFA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL,https://www.liberumratings.com.br/detalhes-ativo/27686,FIDC,B,,Confirmação,Estável,Subordinada,Longo prazo
